hour,obs_SAN YSIDRO,pred_v2_SAN YSIDRO,pred_v3_SAN YSIDRO,obs_NESTOR - BES,pred_v2_NESTOR - BES,pred_v3_NESTOR - BES,obs_IB CIVIC CTR,pred_v2_IB CIVIC CTR,pred_v3_IB CIVIC CTR
2026-02-05 10:00:00-08:00,2.5,1.4868680779259167,1.4232794532937678,2.6,0.879250825059339,1.0474999117516657,2.1,0.656828033846172,0.8544160086676215
2026-02-05 11:00:00-08:00,1.2,3.674902294767394,3.2181552624700926,1.9,0.0929340731580032,0.06904349765500015,2.3,0.518853143258661,0.7227963285691698
2026-02-05 12:00:00-08:00,0.8,0.5835392965782744,0.39605680808992,2.2,0.8123707140719647,0.6344123413937879,4.1,0.2769416849990795,0.21940426398209872
2026-02-05 13:00:00-08:00,0.9,0.5422440241642446,0.4439867665311811,2.1,0.8214411670049473,0.6302716030304698,4.7,0.7994910810574405,0.6940798362430431
2026-02-05 14:00:00-08:00,1.1,0.6427122591727519,0.5578037105479698,1.7,3.0446107173734256,2.0665159445183177,4.2,0.7293193116300821,0.5587396797924709
2026-02-05 15:00:00-08:00,1.1,0.8724126045636256,0.7411623307546116,3.3,4.456537017522611,2.9022438309374774,3.6,0.7788330655782889,0.563123733780863
2026-02-05 16:00:00-08:00,1.4,0.936370453112419,0.7954679379143554,3.9,5.773457956518591,3.8159640178108747,8.6,2.8559546956729496,2.575509833558678
2026-02-05 17:00:00-08:00,0.9,0.054331539740932966,0.046545254909687195,17.2,5.210274555854968,3.731412032541557,8.0,1.409385759024992,1.1515856281073753
2026-02-05 18:00:00-08:00,1.0,0.005170342565151597,0.004575982000545941,22.5,10.000097339487082,7.518223608035861,8.5,0.7236228260461218,0.5232525187796792
2026-02-05 19:00:00-08:00,1.3,0.00041457657193268296,0.0003866573634093052,15.2,14.468189396159483,11.550498365391743,7.1,0.6235275197920698,0.4700679019939769
2026-02-05 20:00:00-08:00,11.1,2.3146778253054486e-10,2.3060677643513125e-10,6.5,3.187869214799795,2.7049026989027474,6.2,1.5185251738499226,1.374722899991453
2026-02-05 21:00:00-08:00,25.7,1.714467736696759e-69,1.8371907379382977e-69,7.2,0.46860455440880133,0.36804230502689295,4.4,19.078327623437772,16.880994595608286
2026-02-05 22:00:00-08:00,2.2,4.272541693487748,4.9279254337129075,18.4,22.727693826402945,20.136149237359376,3.6,5.8441172528957654,6.956082377991122
2026-02-05 23:00:00-08:00,1.5,0.06371153030251457,0.0787626678664934,34.5,5.37108937592352,5.543720073961568,4.8,1.555151314321149,1.8454365238858683
2026-02-06 00:00:00-08:00,1.2,1.0129173534573626e-27,1.3313533446690404e-27,5.4,0.9797576030413666,0.929338181399004,5.8,1.1446122230313174,1.2148519619324665
2026-02-06 01:00:00-08:00,1.1,1.5644451884656844e-71,2.1628613633627308e-71,79.5,1.9924545291054645,2.1660294738418395,3.8,7.611039720326243,8.91053438302672
2026-02-06 02:00:00-08:00,1.6,3.21619376087051e-62,4.618456567129893e-62,262.4,2.1433147919010818,2.427601214545358,25.9,13.366579120778708,16.36555764953127
2026-02-06 03:00:00-08:00,0.9,2.792741945685607e-12,4.108686145042692e-12,17.8,1.026907101660112,1.222888762204573,31.9,0.8606420618115619,1.1046866488338463
2026-02-06 04:00:00-08:00,0.6,1.2142479735108005e-12,1.804024749844346e-12,13.1,0.827513837735776,0.9821242571425868,2.6,0.7435971501414549,0.9556657908581376
2026-02-06 05:00:00-08:00,0.8,0.0,0.0,23.3,0.022472366626360984,0.03217306164498315,1.5,0.19812505465448166,0.25777746965694215
2026-02-06 06:00:00-08:00,1.7,0.0,0.0,3.8,2.7723859935502013e-34,4.020492587621446e-34,2.0,7.440108154464807e-29,8.713231153424462e-29
2026-02-06 07:00:00-08:00,2.9,0.0,0.0,6.1,1.6244063598042952e-29,2.2783529933772725e-29,4.9,9.503590420284155e-25,1.0928858758335571e-24
2026-02-06 08:00:00-08:00,4.0,0.0,0.0,6.2,5.57436917791881e-20,7.46191801790956e-20,5.4,1.2629371843670995e-15,1.3388573862322588e-15
2026-02-06 09:00:00-08:00,1.7,0.0,0.0,3.1,2.1474366739819445e-06,2.5898339080784597e-06,3.1,1.3081365125977763e-05,1.4147649584243707e-05
2026-02-06 10:00:00-08:00,0.8,1.1415645733388406,1.0058316205510864,1.5,1.32746261812771,1.3271250844408247,1.3,0.45501200097602046,0.4554959837107698
2026-02-06 11:00:00-08:00,0.5,3.0992584197703463,2.7073424920515143,1.0,0.051089725054116145,0.03712861458151406,1.0,0.1829074457696952,0.20254301646646689
2026-02-06 12:00:00-08:00,0.5,1.493923460866885,1.2018651429053184,0.9,0.1378078991741118,0.09312499155653708,0.9,0.18165373332744025,0.14578322801129825
2026-02-06 13:00:00-08:00,0.6,0.8049685614680231,0.5101888040739233,0.8,1.1237842698361935,0.821455988775627,1.8,0.3769847145377539,0.2788869928533863
2026-02-06 14:00:00-08:00,0.9,1.8031407580629184,1.2702408598183124,1.5,0.2631018080372367,0.15706166539794275,1.2,0.29574206311879997,0.20456648009120906
2026-02-06 15:00:00-08:00,1.2,4.448138033650529,3.059719043933509,1.7,0.050021814445844796,0.02898161048031521,1.1,0.3232430499166372,0.33292827722679535
